europeana_id,value,upvotes,downvotes,recommendation
KYD1828,painted illustration,25,0,accept
KYD1828,russian orthodox monastery complex,2,23,reject
KYD1828,signs of age and wear,10,11,reject
KYD1828,trees,13,16,reject
KYD1828,white walls,6,19,reject
KYD1829,black mustache,2,0,accept
KYD1829,blue trousers,10,2,accept
KYD1829,cracking on the surface,1,2,reject
KYD1829,dark hat,10,2,accept
KYD1829,green grass,2,0,accept
KYD1829,kozak,19,0,accept
KYD1829,large tree,10,2,accept
KYD1829,man,20,0,accept
KYD1829,painting,20,0,accept
KYD1829,red neckerchief,3,5,reject
KYD1829,red ribbon tie,2,0,accept
KYD1829,visible brushstrokes,10,2,accept
KYD1829,white shirt,10,2,accept
KYD1829,wicker fence,2,0,accept
KYD1829,wooden fence,14,5,accept
KYD1830,birch tree,9,2,accept
KYD1830,blue and pink sky,2,0,accept
KYD1830,boat,2,0,accept
KYD1830,bridge,15,4,accept
KYD1830,church,9,2,accept
KYD1830,dirt path,2,0,accept
KYD1830,flowering bushes,2,0,accept
KYD1830,houses,15,4,accept
KYD1830,painted landscape,19,0,accept
KYD1830,river,2,0,accept
KYD1830,signs of age,9,2,accept
KYD1830,swans,9,2,accept
KYD1830,thatched roofs,2,0,accept
KYD1830,trees,9,2,accept
KYD1830,village,17,0,accept
KYD1830,village landscape,21,0,accept
KYD1830,wear,8,2,accept
KYD1830,windmill,15,4,accept
KYD1830,window,2,0,accept
KYD1831,Birch trees,4,0,accept
KYD1831,Distant house,4,0,accept
KYD1831,Distant wood,3,0,accept
KYD1831,River,4,0,accept
KYD1831,blue sky,4,0,accept
KYD1831,hole in the upper center,10,8,accept
KYD1831,landscape over the river,23,0,accept
KYD1831,reeds,9,7,accept
KYD1831,serene landscape,24,0,accept
KYD1831,trees,12,6,accept
KYD1831,wooden surface,11,2,accept
KYD1832,a person,9,2,accept
KYD1832,birds,2,0,accept
KYD1832,clay cliff,2,0,accept
KYD1832,dark coat,11,0,accept
KYD1832,dirt path,6,1,accept
KYD1832,ducks,7,3,accept
KYD1832,dusk,6,1,accept
KYD1832,evening sky,2,0,accept
KYD1832,large birch,9,2,accept
KYD1832,painting,19,0,accept
KYD1832,pond,9,2,accept
KYD1832,rural landscape,21,0,accept
KYD1832,signs of age and wear,8,2,accept
KYD1832,staff,9,1,accept
KYD1832,thatched-roof houses,9,2,accept
KYD1832,trees,9,2,accept
KYD1832,village landscape,21,0,accept
KYD1832,wooden fence,2,0,accept
KYD1833,birch tree,1,0,accept
KYD1833,birds,13,8,accept
KYD1833,distant wood,1,0,accept
KYD1833,folk art style,21,0,accept
KYD1833,landscape over the river,21,0,accept
KYD1833,lush green trees,13,8,accept
KYD1833,man,9,6,accept
KYD1833,man fishing,1,0,accept
KYD1833,painted landscape,21,0,accept
KYD1833,pale blue sky,1,0,accept
KYD1833,red and white dress,11,2,accept
KYD1833,red dress,8,12,reject
KYD1833,red hat,8,12,reject
KYD1833,red shutters,13,8,accept
KYD1833,river,12,8,accept
KYD1833,rural scene,21,0,accept
KYD1833,small boat,13,8,accept
KYD1833,small house,10,10,tie
KYD1833,water lillies,9,0,accept
KYD1833,woman,13,8,accept
KYD1833,wooden fence,13,8,accept
KYD1833,yellow roof,17,4,accept
KYD1834,Dark blue sky,3,0,accept
KYD1834,Fishing nets,1,0,accept
KYD1834,Night,1,0,accept
KYD1834,boat,18,4,accept
KYD1834,clouds,3,0,accept
KYD1834,houses with thatched roofs,22,0,accept
KYD1834,moon,4,0,accept
KYD1834,moonlight night,12,0,accept
KYD1834,night at a village,25,0,accept
KYD1834,painting,23,0,accept
KYD1834,person in a boat,24,0,accept
KYD1834,person walks along the bank,10,6,accept
KYD1834,river,3,0,accept
KYD1834,wicker fence,2,1,accept
KYD1834,window with ligh inside,3,0,accept
KYD1834,wood,10,8,accept
KYD1835,body of water,9,2,accept
KYD1835,clouds,9,2,accept
KYD1835,damage,4,6,reject
KYD1835,dirt path,2,0,accept
KYD1835,distant wood,2,0,accept
KYD1835,foliage,18,0,accept
KYD1835,house,9,2,accept
KYD1835,light in window,2,0,accept
KYD1835,moon,9,2,accept
KYD1835,night at a village,21,0,accept
KYD1835,painting,19,0,accept
KYD1835,path of light,9,2,accept
KYD1835,person,9,2,accept
KYD1835,signs of age,5,5,tie
KYD1835,thatched roof,9,2,accept
KYD1835,trees,9,2,accept
KYD1836,birch tree,20,4,accept
KYD1836,clouds,10,6,accept
KYD1836,distant mountains,7,11,reject
KYD1836,grass,10,6,accept
KYD1836,landscape style,24,0,accept
KYD1836,moon,2,0,accept
KYD1836,night landscape by moonlight,26,0,accept
KYD1836,painted landscape,26,0,accept
KYD1836,small house,6,14,reject
KYD1836,trees,12,4,accept
KYD1836,wooden boat,20,4,accept
KYD1836,wooden fence,2,0,accept
KYD1837,bandura,7,0,accept
KYD1837,blue sky with clouds,2,0,accept
KYD1837,blue trousers,9,7,accept
KYD1837,church,2,0,accept
KYD1837,clay cliff,2,0,accept
KYD1837,dark cloak,10,14,reject
KYD1837,"dark, fur-covered hat",12,4,accept
KYD1837,distant willage,2,0,accept
KYD1837,distant wood,2,0,accept
KYD1837,flowers,2,0,accept
KYD1837,landscape setting,20,0,accept
KYD1837,"large, round, wooden stringed instrument",24,0,accept
KYD1837,man with a mustache,20,4,accept
KYD1837,river,2,0,accept
KYD1837,shevchenko-bandura player,24,0,accept
KYD1837,white shirt,11,13,reject
KYD1837,wooden log,2,0,accept
KYD1838,Distant wood,1,0,accept
KYD1838,at the watermelon plantation,17,0,accept
KYD1838,basket,11,2,accept
KYD1838,brown coat,9,2,accept
KYD1838,dark vest,9,2,accept
KYD1838,green dress,4,6,reject
KYD1838,hay bale,9,3,accept
KYD1838,houses,11,2,accept
KYD1838,man in brown coat,17,0,accept
KYD1838,older man with white beard,17,0,accept
KYD1838,painting,17,0,accept
KYD1838,red skirt,9,2,accept
KYD1838,rural scene,16,0,accept
KYD1838,signs of age and wear,6,4,accept
KYD1838,sunflowers,9,2,accept
KYD1838,watermelons,11,2,accept
KYD1838,white beard,9,2,accept
KYD1838,white blouse,8,2,accept
KYD1838,white shirt,9,2,accept
KYD1838,woman in dark vest and white blouse,16,0,accept
KYD1838,woman in green dress,11,3,accept
KYD1838,woman in white shirt and red skirt,11,0,accept
KYD1838,wooden fence,11,2,accept
KYD1839,Shirt with emroidered pattern,4,0,accept
KYD1839,White wall,2,0,accept
KYD1839,bandura player,25,0,accept
KYD1839,black boots,4,0,accept
KYD1839,blue trousers,4,0,accept
KYD1839,dark tie,2,14,reject
KYD1839,man,24,0,accept
KYD1839,painting,25,0,accept
KYD1839,red lute,4,13,reject
KYD1839,visible cracks,10,6,accept
KYD1839,wear,11,8,accept
KYD1839,white shirt,12,6,accept
KYD1840,birds,2,0,accept
KYD1840,black boots,2,0,accept
KYD1840,blue pants,10,2,accept
KYD1840,cracks,7,4,accept
KYD1840,dark hat,12,0,accept
KYD1840,distant church,2,0,accept
KYD1840,distant willage,2,0,accept
KYD1840,distant wood,2,0,accept
KYD1840,evening sky,2,0,accept
KYD1840,"large, round, red string instrument",20,0,accept
KYD1840,log,9,3,accept
KYD1840,man,20,0,accept
KYD1840,painting,20,0,accept
KYD1840,river,2,0,accept
KYD1840,shevchenko-bandura player,20,0,accept
KYD1840,traditional attire,20,0,accept
KYD1840,visible texture,10,2,accept
KYD1840,white shirt,10,2,accept
KYD1841,alyonushka,16,0,accept
KYD1841,antlers,13,8,accept
KYD1841,blue ribbon,8,12,reject
KYD1841,bouquet,13,8,accept
KYD1841,brown deer,20,0,accept
KYD1841,damage,2,14,reject
KYD1841,deer,11,2,accept
KYD1841,floral wreath,17,4,accept
KYD1841,flowers,17,4,accept
KYD1841,paint smudges,7,7,tie
KYD1841,painted artwork,21,0,accept
KYD1841,pale blue sky,1,0,accept
KYD1841,red dress,13,8,accept
KYD1841,red flowers,13,8,accept
KYD1841,river,1,0,accept
KYD1841,woman,14,6,accept
KYD1841,wooden fence,1,0,accept
KYD1841,yellow apron,17,4,accept
KYD1841,yellow collar,9,12,reject
KYD1841,yellow hat,6,14,reject
KYD1842,birds,13,8,accept
KYD1842,blue hat,12,8,accept
KYD1842,blue pants,13,8,accept
KYD1842,dark background,1,0,accept
KYD1842,flowers,13,8,accept
KYD1842,foliage,13,4,accept
KYD1842,folk-art style painting,23,0,accept
KYD1842,kobzar,23,0,accept
KYD1842,kobzar and a horseman,21,0,accept
KYD1842,man on horse,19,0,accept
KYD1842,older man,13,8,accept
KYD1842,red horse,5,15,reject
KYD1842,scene in a forest,23,0,accept
KYD1842,sword,13,8,accept
KYD1842,trees,13,8,accept
KYD1842,visible signs of wear and tear,3,7,reject
KYD1842,white shirt,13,8,accept
KYD1842,yellow lute,8,12,reject
KYD1842,yellow tunic,12,8,accept
KYD1843,bird,18,4,accept
KYD1843,firebird,25,0,accept
KYD1843,flowers,25,0,accept
KYD1843,folk art painting,24,0,accept
KYD1843,green frame,3,0,accept
KYD1843,leaves,11,6,accept
KYD1843,minor damage,6,9,reject
KYD1843,stems,7,12,reject
KYD1843,the firebird,21,0,accept
KYD1843,yeallow background,4,0,accept
KYD1844,discoloration,13,1,accept
KYD1844,firebird,26,0,accept
KYD1844,flowers,25,0,accept
KYD1844,leaves,17,0,accept
KYD1844,painted folk art piece,24,0,accept
KYD1844,pale white background,3,0,accept
KYD1844,peacock,4,16,reject
KYD1844,roses,5,0,accept
KYD1844,the firebird,24,0,accept
KYD1844,visible creases,0,9,reject
KYD1845,blue coat,9,2,accept
KYD1845,blue dress,8,3,accept
KYD1845,blurred blue sky,1,0,accept
KYD1845,church,9,2,accept
KYD1845,"damaged, aged painting on wood",5,3,accept
KYD1845,dirt path,1,0,accept
KYD1845,grey shirt,5,4,accept
KYD1845,horse,9,2,accept
KYD1845,houses,9,2,accept
KYD1845,man in grey shirt and trousers,5,4,accept
KYD1845,man on horse,14,0,accept
KYD1845,peeling paint,15,0,accept
KYD1845,red hat,5,2,accept
KYD1845,rifle,9,2,accept
KYD1845,rope,5,5,tie
KYD1845,rural scene,15,0,accept
KYD1845,thatched roof,1,0,accept
KYD1845,trousers,6,1,accept
KYD1845,visible cracks,9,2,accept
KYD1845,white blouse,9,2,accept
KYD1845,wicker fence,1,0,accept
KYD1845,window,1,0,accept
KYD1845,woman in blue dress and white blouse,8,3,accept
KYD1845,wooden fence,8,3,accept
KYD1845,yaryna,15,0,accept
KYD1846,Blurred dark background,2,0,accept
KYD1846,Embroidered shirt,2,0,accept
KYD1846,a man,21,0,accept
KYD1846,black vest,2,0,accept
KYD1846,buttons,2,0,accept
KYD1846,canvas,10,2,accept
KYD1846,dark jacket,10,6,accept
KYD1846,embroidered collar,3,0,accept
KYD1846,man,23,0,accept
KYD1846,man with a mustache,21,0,accept
KYD1846,patterned neckerchief,2,18,reject
KYD1846,portrait,23,0,accept
KYD1846,portrait of a man,22,0,accept
KYD1846,white speckles,5,9,reject
KYD1847,a girl from pokuttia region,23,0,accept
KYD1847,canvas,8,6,accept
KYD1847,chipped paint,5,12,reject
KYD1847,dark eyes,2,0,accept
KYD1847,dark hair,9,6,accept
KYD1847,darkened background,9,6,accept
KYD1847,girl,21,0,accept
KYD1847,portrait,25,0,accept
KYD1847,red embroidery on shirt,2,0,accept
KYD1847,red headscarf,8,6,accept
KYD1847,red necklace,2,0,accept
KYD1847,signs of age and wear,9,6,accept
KYD1847,white blouse with red trim,9,6,accept
KYD1847,young woman,22,0,accept
KYD1848,Ducks,1,0,accept
KYD1848,fur hat,7,1,accept
KYD1848,girl,7,1,accept
KYD1848,horse,13,0,accept
KYD1848,houses,7,1,accept
KYD1848,kozak,18,0,accept
KYD1848,kozak with a girl near the well,20,0,accept
KYD1848,man,12,0,accept
KYD1848,meadows,1,0,accept
KYD1848,painted scene,20,0,accept
KYD1848,red berries,0,0,unknown
KYD1848,stream,5,3,accept
KYD1848,thatched roof,2,0,accept
KYD1848,traditional folk attire,22,0,accept
KYD1848,trees,7,1,accept
KYD1848,visible damage,6,1,accept
KYD1848,well,17,0,accept
KYD1848,wicker fence,1,0,accept
KYD1848,windmill,6,2,accept
KYD1848,woman,6,1,accept
KYD1848,wooden bucket,7,1,accept
KYD1849,a girl,14,0,accept
KYD1849,chickens,9,2,accept
KYD1849,chimney,1,0,accept
KYD1849,dark hair in a braid,9,2,accept
KYD1849,distant wood,1,0,accept
KYD1849,flowers,15,4,accept
KYD1849,girl,17,0,accept
KYD1849,painting,19,0,accept
KYD1849,portrait of a girl,19,0,accept
KYD1849,red skirt,9,2,accept
KYD1849,table,9,2,accept
KYD1849,thatched house,1,0,accept
KYD1849,traditional folk attire,21,0,accept
KYD1849,vase,5,3,accept
KYD1849,visible cracks,8,2,accept
KYD1849,wear,5,1,accept
KYD1849,wheat field,1,0,accept
KYD1849,white blouse with red embroidery,9,2,accept
KYD1849,window,1,0,accept
KYD1849,woman,12,0,accept
KYD1850,a train / a string  of chumaks,20,0,accept
KYD1850,cart,10,8,accept
KYD1850,cracking,10,9,accept
KYD1850,dark blue sky,5,0,accept
KYD1850,dark clothing,8,10,reject
KYD1850,horse,4,1,accept
KYD1850,one person,2,16,reject
KYD1850,rural scene,24,0,accept
KYD1850,several figures,19,0,accept
KYD1850,visible brushstrokes,7,11,reject
KYD1851,aged,12,6,accept
KYD1851,brownish background,3,0,accept
KYD1851,dark dress,21,1,accept
KYD1851,figure of a woman,29,0,accept
KYD1851,light-colored shawl,6,13,reject
KYD1851,painting,29,0,accept
KYD1851,red hearware,4,0,accept
KYD1851,small object,5,17,reject
KYD1851,woman,15,4,accept
KYD1852,a man,12,2,accept
KYD1852,a portrait of a man,22,0,accept
KYD1852,canvas,22,0,accept
KYD1852,dark hair,4,0,accept
KYD1852,dark jacket,12,6,accept
KYD1852,light-colored collared shirt,8,7,accept
KYD1852,man,25,0,accept
KYD1852,portrait,25,0,accept
KYD1852,signs of age and wear,10,6,accept
KYD1852,stare,4,0,accept
KYD1852,white shirt with collar,4,0,accept
KYD1853,birch tree,3,0,accept
KYD1853,cracks,2,17,reject
KYD1853,distant wood,4,0,accept
KYD1853,fading,2,17,reject
KYD1853,foliage,0,9,reject
KYD1853,forest scene,21,0,accept
KYD1853,grass,22,0,accept
KYD1853,landscape,23,0,accept
KYD1853,reeds,10,6,accept
KYD1853,stream,10,5,accept
KYD1853,trees,22,0,accept
KYD1854,birch tree,3,0,accept
KYD1854,damage on surface,4,3,accept
KYD1854,distant wood,2,0,accept
KYD1854,grass,11,2,accept
KYD1854,landscape,23,0,accept
KYD1854,sky with clouds,3,0,accept
KYD1854,small house,11,2,accept
KYD1854,stream,10,2,accept
KYD1854,thatched roof,17,0,accept
KYD1854,trees,17,4,accept
KYD1854,vertical painting,23,0,accept
KYD1854,visible cracks,6,3,accept
KYD1854,wildflowers,17,4,accept
KYD1855,building,9,2,accept
KYD1855,cracks,9,2,accept
KYD1855,dark dress,7,4,accept
KYD1855,dark trousers,10,2,accept
KYD1855,door,2,0,accept
KYD1855,"large, round-necked string instrument",18,0,accept
KYD1855,man,18,0,accept
KYD1855,older man,18,0,accept
KYD1855,patterned head covering,4,2,accept
KYD1855,red coat,12,2,accept
KYD1855,slave,8,4,accept
KYD1855,tears,1,2,reject
KYD1855,traditional attire,17,0,accept
KYD1855,trees,6,1,accept
KYD1855,"weathered, painted artwork",16,0,accept
KYD1855,white shirt,9,2,accept
KYD1855,woman,18,0,accept
KYD1855,wooden fence,10,2,accept
KYD1856,2 men and a woman,8,0,accept
KYD1856,a man,18,0,accept
KYD1856,blurred sky with clouds,2,0,accept
KYD1856,cart,9,3,accept
KYD1856,dark vest,5,9,reject
KYD1856,distant hills,2,0,accept
KYD1856,distant wood,2,0,accept
KYD1856,landscape over the river,20,0,accept
KYD1856,oil painting,20,0,accept
KYD1856,one figure,2,13,reject
KYD1856,river,2,0,accept
KYD1856,rural landscape,20,0,accept
KYD1856,rural village in background,8,0,accept
KYD1856,staff,10,2,accept
KYD1856,thatched houses,2,0,accept
KYD1856,two figures,2,13,reject
KYD1856,two oxen,9,3,accept
KYD1856,white head covering,10,2,accept
KYD1857,Drinking,7,0,accept
KYD1857,Moustaches,7,0,accept
KYD1857,Wedding tradition,6,0,accept
KYD1857,brown coat,9,6,accept
KYD1857,"come to ask in marriage, we wouldn’t be hiding",16,0,accept
KYD1857,distant wood,1,0,accept
KYD1857,floral patterns,21,0,accept
KYD1857,folk attire,21,0,accept
KYD1857,hut,10,2,accept
KYD1857,man,9,6,accept
KYD1857,painting,17,0,accept
KYD1857,painting on glass,1,0,accept
KYD1857,pipe,9,11,reject
KYD1857,poplar tree,1,0,accept
KYD1857,red and blue dress,7,7,tie
KYD1857,red and white dress,7,9,reject
KYD1857,red object,8,8,tie
KYD1857,red sash,9,8,accept
KYD1857,smoking pipe,1,0,accept
KYD1857,traditional,16,0,accept
KYD1857,tree stump,13,0,accept
KYD1857,woman,9,6,accept
KYD1857,yellow roof,11,2,accept
KYD1858,areas of damage,2,18,reject
KYD1858,birch tree,1,0,accept
KYD1858,black fez,6,12,reject
KYD1858,blue sky,1,0,accept
KYD1858,church,15,8,accept
KYD1858,couple,25,0,accept
KYD1858,embroidered shirt,1,0,accept
KYD1858,girl,21,0,accept
KYD1858,horse,13,8,accept
KYD1858,jar,1,0,accept
KYD1858,kiss,9,0,accept
KYD1858,kozak,25,0,accept
KYD1858,kozak with a girl near the well,25,0,accept
KYD1858,large red flowers,9,12,reject
KYD1858,light-colored jacket,4,15,reject
KYD1858,painting on glass,1,0,accept
KYD1858,patterned shawl,13,7,accept
KYD1858,poplar tree,1,0,accept
KYD1858,red dress,2,16,reject
KYD1858,small house,4,15,reject
KYD1858,stylized painting,25,0,accept
KYD1858,thatched roof,1,0,accept
KYD1858,visible brushstrokes,2,18,reject
KYD1859,birch tree,3,0,accept
KYD1859,blue sky,3,0,accept
KYD1859,embroidered shirts,3,0,accept
KYD1859,girl,16,0,accept
KYD1859,horse,16,0,accept
KYD1859,long dark hair,8,8,tie
KYD1859,man,16,0,accept
KYD1859,"my girl, drink my horse",14,0,accept
KYD1859,painted artwork,16,0,accept
KYD1859,painting on glass,3,0,accept
KYD1859,red and white dress with floral patterns,1,6,reject
KYD1859,red and yellow harness,15,0,accept
KYD1859,red boots,3,0,accept
KYD1859,red scarf,3,11,reject
KYD1859,red shoes,3,0,accept
KYD1859,straw hat,7,9,reject
KYD1859,striped basket,2,13,reject
KYD1859,visible cracks,6,9,reject
KYD1859,wear,6,10,reject
KYD1859,white shirt,6,8,reject
KYD1859,woman,16,0,accept
KYD1859,yellow grass,3,0,accept
KYD1860,Red-orange belt and collar,1,0,accept
KYD1860,damaged,16,0,accept
KYD1860,dark hair,4,0,accept
KYD1860,dark robe,6,10,reject
KYD1860,dirty green background,4,0,accept
KYD1860,kozak,21,0,accept
KYD1860,kozak-gentleman,19,0,accept
KYD1860,man with dark hair and a mustache,19,0,accept
KYD1860,painted portrait,17,0,accept
KYD1860,red-orange sash,2,14,reject
KYD1860,small object,2,14,reject
KYD1860,weathered,5,11,reject
KYD1861,a mother,19,0,accept
KYD1861,blured blue background,4,1,accept
KYD1861,brown eyes,5,0,accept
KYD1861,cracks,8,10,reject
KYD1861,dark green garment,9,10,reject
KYD1861,mother,20,0,accept
KYD1861,paint peeling,17,0,accept
KYD1861,painted portrait,18,0,accept
KYD1861,portrait of a mother,19,0,accept
KYD1861,white headscarf,10,9,accept
KYD1861,woman,22,0,accept
KYD1862,Lovers,7,0,accept
KYD1862,Reed roof,4,1,accept
KYD1862,Sunflowers,7,0,accept
KYD1862,an example of a Ukrainian house,11,0,accept
KYD1862,angry mother,2,0,accept
KYD1862,blue top,3,3,tie
KYD1862,blue vest,7,0,accept
KYD1862,blurred blue sky,2,0,accept
KYD1862,chimney,7,0,accept
KYD1862,colorful checkered skirt,16,0,accept
KYD1862,couple,16,0,accept
KYD1862,dirt path,12,0,accept
KYD1862,distant wood,2,0,accept
KYD1862,flowers in garden,7,0,accept
KYD1862,go away petro with natalka,9,0,accept
KYD1862,grey hat,18,0,accept
KYD1862,mallow flower,2,0,accept
KYD1862,man,20,0,accept
KYD1862,painting,12,0,accept
KYD1862,peeling paint,11,0,accept
KYD1862,rural scene,20,0,accept
KYD1862,thatched-roof house,18,0,accept
KYD1862,traditional attire,20,0,accept
KYD1862,visible cracks,13,0,accept
KYD1862,well,6,0,accept
KYD1862,white dress,17,0,accept
KYD1862,white shirt,18,0,accept
KYD1862,wicker fence,2,0,accept
KYD1862,woman,20,0,accept
KYD1862,woman in traditional attire,18,0,accept
KYD1862,wooden buckets,7,0,accept
KYD1862,wooden fence,18,0,accept
KYD1862,wooden well,7,0,accept
KYD1862,yoke,7,0,accept
KYD1863,Moustache,10,0,accept
KYD1863,The Cossack,13,0,accept
KYD1863,a man,17,0,accept
KYD1863,blurred white background,3,0,accept
KYD1863,dark jacket,17,0,accept
KYD1863,man,17,0,accept
KYD1863,man with a mustache,13,0,accept
KYD1863,man with a receding hairline,13,3,accept
KYD1863,portrait,21,0,accept
KYD1863,portrait of a man,21,0,accept
KYD1863,red and gold embroidery,17,0,accept
KYD1863,signs of age,8,2,accept
KYD1863,wear,16,0,accept
KYD1863,white shirt,13,0,accept
KYD1864,Braid,14,0,accept
KYD1864,Dark hair,10,0,accept
KYD1864,Red cheeks,12,0,accept
KYD1864,a girl,24,0,accept
KYD1864,blue ribbon,3,0,accept
KYD1864,canvas,15,0,accept
KYD1864,dark vest,21,0,accept
KYD1864,floral-patterned blouse,21,0,accept
KYD1864,girl,26,0,accept
KYD1864,multiple beaded necklaces,21,0,accept
KYD1864,necklaces,1,0,accept
KYD1864,portrait,24,0,accept
KYD1864,portrait of a girl,23,0,accept
KYD1864,signs of age and wear,9,3,accept
KYD1864,white blurred background,3,0,accept
KYD1864,woman,7,5,accept
KYD1865,Dark background,13,0,accept
KYD1865,Strict face,13,0,accept
KYD1865,Strict face expression,13,0,accept
KYD1865,Traditional Ukrainian cloth style,11,0,accept
KYD1865,a man,14,0,accept
KYD1865,dark coat,27,0,accept
KYD1865,dark hair,28,0,accept
KYD1865,embroidered shirt,3,0,accept
KYD1865,floral pattern,28,0,accept
KYD1865,man,28,0,accept
KYD1865,mustache,24,0,accept
KYD1865,portrait,25,0,accept
KYD1865,portrait of a man,24,0,accept
KYD1865,red collar,28,0,accept
KYD1865,traditional Ukrainian clothes,11,0,accept
