tag,europeana_id,upvotes,downvotes,recommendation,creator,type,creation_date,creation_time,event_number
portrait of a man,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait of a man,KYD1760,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait of a man,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait of a man,KYD1760,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
river,KYD1760,5,0,accept,,User,2026-03-27,09:20:56,3
river,KYD1760,7,0,accept,,User,2026-03-27,09:20:56,4
river,KYD1760,0,0,accept,,User,2026-03-27,09:20:56,5
sky,KYD1760,4,0,accept,,User,2026-03-27,09:21:20,3
sky,KYD1760,7,0,accept,,User,2026-03-27,09:21:20,4
sky,KYD1760,0,0,accept,,User,2026-03-27,09:21:20,5
small house,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
small house,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
small house,KYD1760,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
small house,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
small house,KYD1760,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
trees,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
trees,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
trees,KYD1760,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
trees,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
trees,KYD1760,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
visible cracks,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
visible cracks,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
visible cracks,KYD1760,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
visible cracks,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
visible cracks,KYD1760,0,0,unknown,,User,2026-04-05,11:43:06,5
visible cracks,KYD1760,12,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
well,KYD1760,4,0,accept,,User,2026-03-27,09:21:56,3
well,KYD1760,6,0,accept,,User,2026-03-27,09:21:56,4
well,KYD1760,0,0,accept,,User,2026-03-27,09:21:56,5
white shirt with floral embroidery,KYD1760,1,0,accept,,User,2026-03-27,10:52:09,3
white shirt with floral embroidery,KYD1760,7,0,accept,,User,2026-03-27,10:52:09,4
white shirt with floral embroidery,KYD1760,0,0,accept,,User,2026-03-27,10:52:09,5
white shirt with floral pattern,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white shirt with floral pattern,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white shirt with floral pattern,KYD1760,5,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white shirt with floral pattern,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white shirt with floral pattern,KYD1760,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
windmill,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
windmill,KYD1760,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
windmill,KYD1760,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
windmill,KYD1760,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
windmill,KYD1760,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
a woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
a woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
a woman,KYD1761,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
a woman,KYD1761,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
a woman,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
black jacket,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
black jacket,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
black jacket,KYD1761,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
black jacket,KYD1761,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
black jacket,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blue garment,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
blue garment,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
blue garment,KYD1761,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
blue garment,KYD1761,12,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
blue garment,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
damage,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
damage,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
damage,KYD1761,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
damage,KYD1761,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
damage,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
dark blue background,KYD1761,7,0,accept,,User,2026-03-29,17:56:43,4
dark blue background,KYD1761,0,0,accept,,User,2026-03-29,17:56:43,5
dark eyes,KYD1761,7,0,accept,,User,2026-03-29,17:56:55,4
dark eyes,KYD1761,0,0,accept,,User,2026-03-29,17:56:55,5
dark hair,KYD1761,3,0,accept,,User,2026-03-27,09:21:45,3
dark hair,KYD1761,10,0,accept,,User,2026-03-27,09:21:45,4
dark hair,KYD1761,0,0,accept,,User,2026-03-27,09:21:45,5
gold earring,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
gold earring,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
gold earring,KYD1761,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
gold earring,KYD1761,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
gold earring,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
ksonz hryhorii petrovych,KYD1761,1,0,accept,,User,2026-03-27,09:23:38,3
ksonz hryhorii petrovych,KYD1761,7,0,accept,,User,2026-03-27,09:23:38,4
ksonz hryhorii petrovych,KYD1761,0,0,accept,,User,2026-03-27,09:23:38,5
oil on canvas,KYD1761,1,0,accept,,User,2026-04-06,11:28:05,5
portrait,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait,KYD1761,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait,KYD1761,13,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
portrait of a woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait of a woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait of a woman,KYD1761,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait of a woman,KYD1761,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait of a woman,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red necklace,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red necklace,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red necklace,KYD1761,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red necklace,KYD1761,12,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red necklace,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
visible cracks,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
visible cracks,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
visible cracks,KYD1761,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
visible cracks,KYD1761,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
visible cracks,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
woman,KYD1761,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
woman,KYD1761,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
woman,KYD1761,12,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
woman,KYD1761,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
a man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
a man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
a man,KYD1762,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
a man,KYD1762,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
a man,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blue eyes,KYD1762,6,0,accept,,User,2026-03-29,17:54:45,4
blue eyes,KYD1762,0,0,accept,,User,2026-03-29,17:54:45,5
brown hair,KYD1762,6,0,accept,,User,2026-03-29,17:54:30,4
brown hair,KYD1762,0,0,accept,,User,2026-03-29,17:54:30,5
canvas,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
canvas,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
canvas,KYD1762,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
canvas,KYD1762,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
canvas,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
cravat,KYD1762,2,0,accept,,User,2026-03-27,09:27:00,3
cravat,KYD1762,7,0,accept,,User,2026-03-27,09:27:00,4
cravat,KYD1762,0,0,accept,,User,2026-03-27,09:27:00,5
dark suit,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
dark suit,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
dark suit,KYD1762,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
dark suit,KYD1762,9,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
dark suit,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
embroidered collar,KYD1762,5,0,accept,,User,2026-03-29,17:55:03,4
embroidered collar,KYD1762,0,0,accept,,User,2026-03-29,17:55:03,5
grey background,KYD1762,6,0,accept,,User,2026-03-29,17:55:16,4
grey background,KYD1762,0,0,accept,,User,2026-03-29,17:55:16,5
man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
man,KYD1762,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
man,KYD1762,13,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
man,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
moustache,KYD1762,6,0,accept,,User,2026-03-29,17:54:18,4
moustache,KYD1762,0,0,accept,,User,2026-03-29,17:54:18,5
portrait,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait,KYD1762,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait,KYD1762,11,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
portrait of a man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait of a man,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait of a man,KYD1762,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait of a man,KYD1762,13,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait of a man,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red bow tie,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red bow tie,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red bow tie,KYD1762,1,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red bow tie,KYD1762,8,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red bow tie,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red neckerchief,KYD1762,4,0,accept,,User,2026-03-27,09:23:47,3
red neckerchief,KYD1762,9,0,accept,,User,2026-03-27,09:23:47,4
red neckerchief,KYD1762,0,0,accept,,User,2026-03-27,09:23:47,5
visible signs of age and wear,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
visible signs of age and wear,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
visible signs of age and wear,KYD1762,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
visible signs of age and wear,KYD1762,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
visible signs of age and wear,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
vyshyvanka,KYD1762,2,0,accept,,User,2026-03-27,09:28:07,3
vyshyvanka,KYD1762,9,0,accept,,User,2026-03-27,09:28:07,4
vyshyvanka,KYD1762,0,0,accept,,User,2026-03-27,09:28:07,5
white shirt with floral pattern,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white shirt with floral pattern,KYD1762,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white shirt with floral pattern,KYD1762,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white shirt with floral pattern,KYD1762,10,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white shirt with floral pattern,KYD1762,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
a girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
a girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
a girl,KYD1763,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
a girl,KYD1763,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
a girl,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blue dress,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
blue dress,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
blue dress,KYD1763,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
blue dress,KYD1763,7,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
blue dress,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
clouds,KYD1763,2,0,accept,,User,2026-03-27,09:35:20,3
clouds,KYD1763,8,0,accept,,User,2026-03-27,09:35:20,4
clouds,KYD1763,0,0,accept,,User,2026-03-27,09:35:20,5
distant wood,KYD1763,3,0,accept,,User,2026-03-31,17:29:44,4
distant wood,KYD1763,1,0,accept,,User,2026-03-31,17:29:44,5
embroidery,KYD1763,1,0,accept,,User,2026-03-27,09:28:19,3
embroidery,KYD1763,7,0,accept,,User,2026-03-27,09:28:19,4
embroidery,KYD1763,0,0,accept,,User,2026-03-27,09:28:19,5
forest,KYD1763,1,0,accept,,User,2026-03-27,09:35:23,3
forest,KYD1763,8,0,accept,,User,2026-03-27,09:35:23,4
forest,KYD1763,0,0,accept,,User,2026-03-27,09:35:23,5
girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
girl,KYD1763,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
girl,KYD1763,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
girl,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
gold earring,KYD1763,3,0,accept,,User,2026-03-27,09:28:00,3
gold earring,KYD1763,8,0,accept,,User,2026-03-27,09:28:00,4
gold earring,KYD1763,0,0,accept,,User,2026-03-27,09:28:00,5
meadows,KYD1763,3,0,accept,,User,2026-03-31,17:29:36,4
meadows,KYD1763,1,0,accept,,User,2026-03-31,17:29:36,5
oil on canvas,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
oil on canvas,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
oil on canvas,KYD1763,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
oil on canvas,KYD1763,6,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
oil on canvas,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
path,KYD1763,1,0,accept,,User,2026-03-27,09:35:03,3
path,KYD1763,7,0,accept,,User,2026-03-27,09:35:03,4
path,KYD1763,0,0,accept,,User,2026-03-27,09:35:03,5
portrait,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait,KYD1763,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait,KYD1763,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
portrait of a girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
portrait of a girl,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
portrait of a girl,KYD1763,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
portrait of a girl,KYD1763,9,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
portrait of a girl,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red embroidery,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red embroidery,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red embroidery,KYD1763,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red embroidery,KYD1763,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red embroidery,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red headscarf,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red headscarf,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red headscarf,KYD1763,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red headscarf,KYD1763,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red headscarf,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red necklace,KYD1763,3,0,accept,,User,2026-03-27,09:27:42,3
red necklace,KYD1763,8,0,accept,,User,2026-03-27,09:27:42,4
red necklace,KYD1763,0,0,accept,,User,2026-03-27,09:27:42,5
river,KYD1763,2,0,accept,,User,2026-03-27,09:34:50,3
river,KYD1763,8,0,accept,,User,2026-03-27,09:34:50,4
river,KYD1763,0,0,accept,,User,2026-03-27,09:34:50,5
rural landscape,KYD1763,3,0,accept,,User,2026-03-27,09:26:27,3
rural landscape,KYD1763,7,0,accept,,User,2026-03-27,09:26:27,4
rural landscape,KYD1763,0,0,accept,,User,2026-03-27,09:26:27,5
silver cross necklace,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
silver cross necklace,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
silver cross necklace,KYD1763,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
silver cross necklace,KYD1763,7,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
silver cross necklace,KYD1763,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
sky,KYD1763,2,0,accept,,User,2026-03-27,09:35:12,3
sky,KYD1763,8,0,accept,,User,2026-03-27,09:35:12,4
sky,KYD1763,0,0,accept,,User,2026-03-27,09:35:12,5
small house,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
small house,KYD1763,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
